,electricity-load-nyiso-dunwod,electricity-load-nyiso-millwd,electricity-load-nyiso-north,electricity-load-nyiso-overall,electricity-load-nyiso-west,electricity-load-nyiso-capitl,electricity-load-nyiso-nyc,electricity-load-nyiso-centrl,electricity-load-nyiso-genese,electricity-load-nyiso-mhk_valley,electricity-load-nyiso-hud_valley,electricity-load-nyiso-longil
591,1032.2242,473.4072,590.8857,24121.562299999998,1995.1736,1498.3151,8711.009,2062.2412,1326.0684,1025.296,1510.1353,3896.8066
592,1048.7839,477.1699,597.6034,24210.1434,2016.6785,1507.5613,8759.061,2063.8545,1340.2966,1015.4038,1466.7408,3916.9897
593,1036.7084,473.8202,591.1808,24270.7149,2018.0334,1495.3091,8769.396,2080.1062,1352.5536,1015.113,1529.545,3908.9492
594,1037.5298,472.528,596.2146,24370.342599999996,2054.693,1494.4023,8798.016,2087.3247,1360.2983,1020.592,1512.5574,3936.1865
595,1052.5026,481.5288,600.46,24403.570600000003,2027.0381,1497.1952,8802.689,2093.851,1369.0016,1029.8539,1486.8044,3962.646
596,1051.3518,478.3585,595.9924,24398.996,2007.3445,1512.6187,8803.303,2105.9756,1369.2874,1020.9581,1493.8597,3959.9463
597,1049.502,481.7239,597.0869,24347.0019,1994.9839,1525.5823,8778.939,2098.6602,1358.8323,1016.4451,1472.6965,3972.5498
598,1064.798,489.4791,592.8074,24465.9249,2012.3494,1527.2336,8796.299,2111.6113,1374.1497,1030.4409,1492.5702,3974.1863
599,1070.6294,480.7271,588.9076,24483.841999999993,2012.9282,1533.6218,8810.844,2108.5242,1384.2815,1034.5314,1472.797,3986.0498
600,1057.855,485.7681,569.2861,24535.365,2013.9885,1540.6871,8805.285,2138.498,1386.3124,1038.211,1484.0214,4015.4524
601,1058.7634,488.9079,575.3064,24564.600100000003,1998.4624,1533.1602,8833.895,2159.7522,1391.0095,1026.1921,1473.3976,4025.7534
602,1056.3563,484.099,590.7553,24655.8383,2014.6494,1545.1799,8861.81,2173.1323,1392.9788,1028.4431,1471.9325,4036.5017
603,1070.7252,480.082,591.3647,24709.2774,2027.5513,1553.2024,8896.889,2157.7031,1415.0586,1030.6016,1450.5162,4035.5833
604,1059.5928,492.7568,590.5394,24803.7068,2015.2603,1567.4978,8919.496,2210.374,1409.9291,1020.4525,1477.3667,4040.4414
605,1059.3425,493.8709,589.0364,24810.0145,2021.7697,1567.5239,8908.994,2192.3262,1409.7699,1025.913,1492.4463,4049.0217
606,1067.897,482.231,578.483,24909.914899999996,2015.4606,1579.5347,8963.102,2209.863,1427.1416,1042.9432,1469.8193,4073.4395
607,1071.2051,479.8326,590.6185,24964.9614,2036.1205,1583.292,8968.952,2206.5312,1428.3569,1039.2808,1469.389,4091.3828
608,1071.5538,483.8942,586.9796,24907.400499999996,2005.4401,1574.4944,8947.576,2230.2378,1429.5913,1030.9893,1468.5673,4078.0767
609,1074.4031,478.4363,595.6508,24935.961300000003,2035.6562,1573.6841,8956.26,2204.4556,1419.7185,1032.9655,1462.7649,4101.9663
610,1067.7405,481.3167,597.3988,24977.5292,2025.3545,1561.9238,8961.824,2231.2559,1422.9148,1025.4362,1505.8376,4096.5264
611,1069.7855,476.2773,596.7192,24958.4572,2021.3625,1574.0603,8962.645,2223.626,1424.936,1026.3579,1492.3335,4090.354
612,1081.4402,500.2342,596.2481,24880.946900000003,2016.6824,1550.7556,8965.311,2180.4092,1418.7316,1029.2396,1442.8633,4099.0317
613,1088.686,461.7935,600.3876,24883.6317,2026.4313,1566.8447,8974.655,2168.3398,1426.1687,1015.3622,1446.0542,4108.9087
614,1074.2183,474.9797,597.8262,24850.481999999996,2016.5889,1552.7773,8983.839,2160.836,1429.7515,1009.3301,1460.4883,4089.8467
615,1083.0876,476.8627,598.8247,24859.270599999996,2032.9619,1549.6355,8960.288,2172.7373,1436.698,1007.5279,1451.0088,4089.6382
616,1069.5374,485.282,592.1398,24839.2343,2014.2655,1562.4944,8955.664,2190.3057,1437.0975,1014.4296,1430.6694,4087.349
617,1070.6472,482.6107,602.7474,24911.6132,2035.8214,1575.5044,8960.385,2209.2417,1428.2188,1018.1646,1435.5508,4092.7212
618,1064.7472,481.2681,596.7119,24818.750699999997,2037.0503,1560.1337,8949.078,2151.5269,1429.4609,1037.0698,1424.3855,4087.3184
619,1061.3643,465.7194,604.9171,24856.6059,2006.9015,1562.7621,8959.747,2187.0425,1434.0916,1021.5287,1439.2437,4113.288
620,1051.5764,456.6986,598.4658,24851.205699999995,2036.0459,1528.7769,8976.166,2190.7876,1436.7473,1014.2902,1437.2013,4124.4497
621,1044.42,459.0465,596.8158,24762.501800000002,2011.3329,1532.2527,8943.916,2178.1387,1421.8896,997.6683,1441.1123,4135.909
622,1043.227,449.6087,594.3325,24780.7963,2000.4279,1545.0265,8963.909,2181.4758,1427.3485,1012.2314,1433.416,4129.793
623,1021.1174,448.6966,590.0509,24730.452400000002,2005.598,1570.0586,8936.73,2192.8975,1429.2334,987.9946,1409.0474,4139.028
624,1021.1052,444.4277,586.2102,24735.7521,2012.359,1549.2542,8949.071,2202.1016,1431.8564,1011.4838,1412.507,4115.376
625,1035.4637,436.0407,596.9971,24735.969,1980.793,1550.0864,8985.738,2190.8425,1427.0128,1001.2863,1418.4868,4113.2217
626,1014.4776,444.7049,589.9849,24688.8946,1976.0978,1552.5979,9005.498,2176.2234,1424.0046,990.6127,1411.9194,4102.7734
627,1009.5083,433.7479,598.1571,24783.4189,1995.14,1554.755,8984.839,2205.5923,1416.6986,993.1885,1435.3772,4156.415
628,1004.6214,437.5526,593.1779,24857.9068,1986.1078,1564.4417,8992.646,2220.3289,1425.8262,986.4125,1462.0398,4184.752
629,983.4681,442.4578,593.2525,24821.092499999995,2007.7178,1532.2036,8980.131,2233.8794,1422.0449,990.567,1425.6174,4209.753
630,980.5684,422.7566,595.2684,24742.453600000004,1994.0508,1533.4615,8953.633,2219.6006,1423.3267,1005.3364,1411.7295,4202.7217
631,979.3164,429.7166,583.0638,24640.251600000003,1992.8005,1531.4275,8940.378,2177.1704,1420.259,1001.2165,1409.2886,4175.6143
632,962.7417,417.4019,593.3157,24613.340400000005,1979.3362,1526.0681,8910.066,2224.3748,1415.9099,1003.1405,1402.8342,4178.1514
633,963.4965,421.276,604.6917,24598.362999999998,1953.9989,1537.4268,8913.8,2222.269,1404.3889,1003.6717,1402.0671,4171.2764
634,963.212,407.0258,606.8597,24502.0632,1964.0088,1514.7548,8855.868,2227.109,1418.9934,1010.1377,1390.7004,4143.3936
635,952.7238,410.5877,595.008,24484.8957,1967.468,1535.5859,8813.846,2226.2676,1413.064,1007.1152,1407.168,4156.0615
636,948.38,403.1399,605.2777,24488.3997,1968.7091,1548.1989,8780.654,2234.6548,1420.6277,996.3536,1431.2673,4151.1367
637,955.6967,414.8796,599.8241,24385.534000000003,1957.3066,1530.9829,8741.414,2205.6592,1426.6085,1006.0344,1415.3726,4131.7554
638,947.4036,401.3797,601.454,24324.980300000003,1986.3213,1534.011,8706.685,2157.6968,1428.8845,1012.8407,1414.3077,4133.996
639,947.5082,419.4873,616.1607,24299.0825,1998.0302,1524.9402,8652.293,2196.1846,1427.7175,993.8905,1394.134,4128.7363
640,931.2106,419.4834,611.0118,24234.677799999998,1969.7173,1538.9211,8617.007,2219.0815,1418.952,988.819,1397.3716,4123.1025
641,935.5798,426.7777,610.6403,24188.986599999997,1979.1245,1520.3519,8589.213,2175.288,1431.1235,1005.6786,1408.6433,4106.566
642,921.277,401.7191,603.7123,24181.2833,1989.9202,1515.5422,8616.792,2202.255,1429.9216,995.1865,1404.3574,4100.6
643,943.9424,402.0251,613.1624,24103.0017,1981.9443,1537.2324,8526.585,2196.6404,1424.6338,993.3613,1405.6372,4077.8374
644,927.6948,415.0074,608.0356,24078.5987,1973.5953,1522.9065,8541.221,2199.4502,1415.8379,993.9099,1417.6208,4063.3193
645,928.282,412.1529,604.1212,23956.003500000003,1967.306,1526.448,8531.611,2185.4019,1403.5852,999.0998,1369.7987,4028.1968
646,914.2637,414.8629,599.3632,23909.8635,1945.3435,1522.0592,8499.371,2184.9033,1403.065,1006.9276,1392.6733,4027.0308
647,931.5388,407.3496,586.416,23966.1192,1956.4353,1521.9698,8521.363,2198.6484,1400.225,1009.0241,1424.054,4009.0952
648,933.1198,429.5588,588.0418,23852.746099999997,1931.2817,1532.9287,8463.204,2149.8887,1396.0577,1025.927,1381.8163,4020.9216
649,926.5211,415.5994,584.7378,23874.1979,1960.5973,1540.3184,8463.649,2157.5688,1396.1208,1032.4673,1431.9237,3964.6943
650,915.7188,407.8493,586.5593,23829.9463,1931.16,1546.2026,8436.615,2189.0557,1396.2593,1041.7714,1421.3975,3957.3574
651,924.0232,405.1228,583.8883,23806.093699999994,1931.3945,1545.8937,8418.547,2219.2803,1394.9749,1031.1292,1425.5322,3926.3076
652,933.1449,398.0376,596.1993,23830.0758,1930.5968,1558.5353,8418.964,2204.4346,1401.9014,1045.4445,1402.9604,3939.857
653,931.5598,419.4021,577.2347,23746.6093,1936.3345,1552.9794,8337.896,2205.1787,1394.0503,1054.3278,1433.073,3904.573
654,929.8813,411.0682,592.9375,23729.6306,1896.4781,1564.9368,8321.098,2217.759,1398.1245,1048.8438,1433.6982,3914.8052
655,929.4495,402.0139,588.9456,23693.257299999997,1935.6656,1573.9495,8302.478,2206.4648,1397.19,1056.4491,1418.1262,3882.5251
656,934.286,398.7495,588.3535,23722.0088,1945.862,1567.0935,8265.717,2221.767,1401.0398,1061.8805,1455.343,3881.917
657,940.6825,405.9267,602.7515,23557.796499999997,1963.2698,1585.4541,8156.1465,2209.0493,1389.6621,1059.7883,1394.3777,3850.688
658,929.9091,412.7741,583.7282,23496.468300000004,1938.4758,1568.3641,8176.261,2172.0005,1380.0518,1062.6404,1439.6549,3832.6084
659,927.2006,417.7958,605.7872,23446.2692,1941.5404,1570.4286,8137.6826,2168.647,1384.7565,1055.185,1411.3535,3825.892
660,928.8726,411.737,603.176,23486.720799999996,1940.1655,1573.7864,8127.1084,2213.8787,1389.8384,1067.428,1430.71,3800.0198
661,922.2087,410.4652,595.9563,23476.1054,1944.4927,1584.794,8114.365,2229.1362,1384.5552,1078.8013,1426.8303,3784.5005
662,931.2792,403.916,594.0158,23456.5951,1935.7902,1582.644,8155.7573,2211.5688,1387.9536,1073.0281,1412.4224,3768.2197
663,936.501,409.2117,607.0441,23494.430999999997,1954.6764,1602.9814,8091.443,2223.229,1384.4548,1068.9741,1449.7307,3766.1848
664,944.2673,410.293,604.9068,23455.6125,1948.885,1610.2836,8085.0215,2209.7622,1375.3722,1064.09,1448.4539,3754.277
665,928.2789,412.953,605.8526,23402.103599999995,1943.3647,1610.529,8067.639,2212.5728,1376.9885,1076.814,1437.1345,3729.9766
666,931.0301,420.804,604.6109,23335.926399999997,1931.8042,1594.38,8032.601,2213.4917,1369.6995,1081.1569,1443.6108,3712.7373
667,917.2162,408.3944,613.9283,23253.4339,1882.2544,1608.2517,8010.7866,2206.1196,1365.8579,1071.1722,1447.6403,3721.8123
668,927.3774,403.5453,612.0864,23091.146500000003,1904.5525,1588.5089,8006.7246,2152.9531,1358.4,1082.7942,1396.4482,3657.7559
669,914.43,422.1633,594.9733,22947.3951,1915.1362,1596.3414,7851.9023,2158.374,1349.0265,1077.3352,1430.6978,3637.0151
670,908.83,414.414,602.6384,22960.950399999998,1890.6501,1594.6984,7876.5254,2196.7266,1342.3975,1070.927,1433.814,3629.329
671,909.1254,410.6393,599.3032,22904.5327,1904.8059,1594.8159,7833.0073,2172.6455,1341.4604,1085.4116,1423.5648,3629.7534
672,896.9876,417.5375,599.5046,22863.285499999998,1901.1224,1591.0432,7844.6626,2173.776,1333.0225,1089.1709,1414.4423,3602.0159
673,900.7296,417.7071,608.1465,22835.7974,1874.6527,1592.1038,7827.6855,2190.4292,1329.4934,1077.4604,1410.5742,3606.815
674,914.122,424.4993,598.4309,22810.575900000003,1902.6389,1595.4601,7788.18,2184.303,1327.0659,1085.4696,1419.3837,3571.0225
675,909.1974,402.8661,604.3017,22732.399999999998,1890.7798,1570.5636,7789.0938,2166.4243,1319.0493,1067.3567,1448.9463,3563.821
676,899.3389,412.021,601.2219,22670.1724,1871.0657,1588.852,7771.4746,2164.4473,1312.7609,1080.4666,1409.8873,3558.6362
677,902.8401,417.0409,591.0375,22677.3279,1894.0459,1579.1342,7780.615,2154.6694,1314.3754,1075.8925,1403.9897,3563.6873
678,899.8241,413.2836,589.9757,22622.8632,1885.9226,1582.0781,7726.541,2171.442,1303.1196,1069.5989,1424.0854,3556.9922
679,892.4048,417.6762,589.3812,22503.109300000004,1896.6545,1574.3684,7724.287,2097.4895,1302.048,1071.2859,1402.7892,3534.7246
680,888.0612,402.9511,591.8745,22462.434,1870.8127,1568.7622,7712.3057,2141.9753,1296.7393,1051.8555,1430.066,3507.0305
681,888.1148,417.4041,603.8379,22352.6765,1855.7354,1550.5989,7652.8184,2128.5913,1295.7074,1054.6473,1398.4783,3506.7427
682,874.6699,405.7894,616.2726,22425.8039,1887.9954,1575.5509,7668.033,2137.1643,1286.0962,1048.1244,1439.2218,3486.886
683,873.4064,410.5078,607.8522,22347.617899999997,1886.7947,1601.853,7628.8013,2120.7441,1280.9485,1048.053,1411.6069,3477.05
684,891.523,402.5403,588.385,22297.065499999997,1859.278,1576.9625,7650.6846,2103.2056,1289.2543,1058.9963,1391.4927,3484.7432
685,888.6196,401.2344,589.2117,22263.271800000002,1891.3741,1578.829,7632.461,2110.773,1275.1868,1057.3022,1395.5393,3442.7407
686,871.8113,403.5384,601.7516,22286.0615,1900.8779,1575.5485,7632.6533,2106.602,1274.873,1052.0283,1412.4265,3453.9507
687,887.9795,400.319,591.8117,22231.3294,1897.6112,1574.3578,7600.592,2105.6677,1271.2263,1059.6746,1396.0564,3446.0332
688,864.1047,415.1239,594.3653,22129.0739,1884.8353,1557.9369,7581.574,2090.4712,1264.0234,1050.0468,1401.4347,3425.1577
689,871.8616,409.8649,598.3354,22119.874500000005,1897.9684,1572.5824,7576.4707,2049.4966,1272.5833,1050.3826,1415.4084,3404.9202
690,863.3402,424.9035,597.6205,22036.4098,1894.498,1573.4323,7562.983,2019.2705,1270.7039,1048.7336,1377.916,3403.0083
691,871.3438,429.5977,596.9269,22050.2653,1864.0065,1559.373,7587.934,2041.2559,1259.4967,1031.9434,1396.55,3411.8374
692,864.6127,409.2645,609.4077,21988.933699999998,1884.3966,1565.9884,7565.914,2046.108,1258.7114,1033.2625,1360.8236,3390.4443
693,864.1705,407.6794,601.7675,21933.444000000003,1900.3833,1574.1638,7500.9355,2047.3461,1256.6526,1027.0654,1391.4409,3361.839
694,868.3936,421.5903,607.6016,21882.4164,1884.6044,1561.4655,7509.8564,1999.2021,1248.7754,1022.8743,1386.2115,3371.8413
695,863.6477,406.637,619.2719,21856.411600000003,1873.7932,1577.8383,7508.703,2026.9784,1253.947,1006.4328,1372.7136,3346.4487
696,860.6765,400.8271,619.9825,21899.107699999997,1890.6991,1554.444,7494.1016,2057.1152,1250.5986,1008.9363,1407.6531,3354.0737
697,866.3827,405.1755,596.3233,21810.997199999998,1860.4711,1551.9431,7496.9717,2032.0964,1242.4612,1021.2432,1392.0535,3345.8755
698,870.467,392.2763,610.6016,21793.855399999997,1876.8766,1556.2922,7491.5073,2048.7856,1239.7075,1003.8817,1357.525,3345.9346
699,861.3261,395.1483,614.4928,21786.828100000002,1862.3308,1578.6188,7510.6934,1987.5895,1243.9844,1020.9529,1367.2744,3344.4167
700,852.6489,394.7757,609.7759,21710.785000000003,1847.8643,1560.4814,7474.1055,2004.481,1243.6165,1016.9517,1354.1564,3351.9277
701,866.2702,392.2662,612.2569,21787.4246,1883.7117,1562.8427,7492.125,2006.4216,1246.179,1010.8846,1359.6147,3354.852
702,860.4292,399.0411,612.1851,21839.8495,1927.2673,1563.8232,7490.0986,2032.6843,1242.5681,1006.0165,1353.9856,3351.7505
703,849.4322,390.3105,610.3478,21768.998300000003,1917.0386,1571.1588,7488.008,2011.8296,1245.064,1005.512,1336.7498,3343.547
704,859.9143,391.8441,607.4417,21756.3328,1909.8308,1548.8683,7500.6885,2022.3993,1253.5592,1009.0619,1322.9987,3329.726
705,850.4094,391.2475,600.721,21619.889900000002,1889.9227,1531.2441,7444.41,1983.113,1251.8406,999.2731,1367.3071,3310.4014
706,831.1901,392.3727,601.5792,21590.7969,1911.5077,1541.7457,7431.245,2000.0691,1248.3251,984.4526,1338.8967,3309.413
707,847.4132,396.0584,589.4139,21576.197099999998,1918.0925,1535.2444,7430.066,1997.2263,1256.1338,978.8444,1334.6646,3293.0396
708,854.9386,397.6936,596.6216,21551.6049,1930.0989,1532.7037,7401.2275,2007.417,1251.1956,968.5294,1334.739,3276.44
709,836.3718,405.4202,602.29,21502.5025,1920.2443,1535.2183,7407.999,2004.8898,1249.999,955.6984,1320.8981,3263.4736
710,840.1444,391.1498,600.3012,21408.8203,1907.0103,1522.3242,7386.2676,1989.5282,1246.3419,956.5721,1319.0532,3250.1274
711,843.2081,396.995,600.1451,21348.0479,1906.6072,1520.1503,7368.1187,1956.3951,1235.8313,971.5092,1304.9727,3244.1152
712,843.7254,385.8442,596.7953,21245.371500000005,1900.3113,1517.4902,7345.0244,1932.9794,1235.6597,957.8723,1294.7377,3234.9316
713,828.0422,380.881,593.6246,21178.3544,1880.7075,1493.3142,7342.589,1951.287,1232.5459,933.0614,1297.5786,3244.723
714,841.6653,362.5075,581.6366,21107.748900000002,1886.1814,1499.186,7297.9614,1946.2426,1227.0085,950.659,1301.1672,3213.5334
715,823.8818,375.6726,575.8007,21023.3082,1878.0774,1498.6638,7257.89,1970.7429,1221.2888,937.0988,1293.1216,3191.0698
716,811.0923,381.9634,583.8124,20950.4042,1897.0729,1490.842,7257.9453,1927.8927,1209.6282,931.757,1282.1421,3176.2559
717,815.9871,393.0886,580.8121,20784.5731,1882.6946,1486.0566,7192.4277,1886.5397,1206.7578,924.6743,1266.537,3148.9976
718,820.5895,383.7875,578.9605,20711.8619,1851.929,1480.7961,7166.8555,1913.1151,1197.5667,918.1282,1266.7083,3133.4255
719,809.4343,385.7619,574.8391,20658.5157,1848.8367,1472.4185,7131.1816,1920.7946,1193.7336,924.7977,1271.228,3125.4897
720,807.9681,393.5436,572.0045,20579.4092,1852.6615,1472.5933,7106.5776,1913.6115,1188.8352,910.4042,1241.2747,3119.935
721,809.1666,381.2023,586.5271,20558.215799999998,1857.0123,1464.4231,7116.1704,1909.0758,1178.2058,918.0936,1244.4872,3093.8516
722,810.0989,379.7016,595.8621,20439.195099999997,1842.654,1460.6011,7109.3105,1857.3029,1171.8263,903.573,1231.6387,3076.626
723,796.478,376.0352,588.517,20330.2474,1843.6746,1443.7299,7059.7207,1839.8535,1158.8142,908.2361,1261.3938,3053.7944
724,803.3488,365.2336,577.6226,20291.1318,1828.6719,1452.7736,7062.7266,1861.4762,1157.4087,911.538,1241.3076,3029.0242
725,797.3268,374.8114,581.1408,20113.1267,1804.7849,1444.7352,7002.082,1866.0199,1150.7676,896.0214,1185.8167,3009.62
726,790.5075,367.1295,587.6005,20074.393200000002,1822.4237,1416.022,6971.4087,1846.6133,1153.8762,904.6213,1226.2012,2987.9893
727,779.2266,360.0035,587.5302,19933.4265,1794.6455,1417.4442,6962.26,1810.0538,1141.0488,892.7014,1215.8069,2972.7056
728,783.0765,365.3303,576.6222,19835.732300000003,1793.3322,1418.0297,6909.955,1826.6598,1135.1931,890.4469,1190.2756,2946.811
729,776.9793,362.7522,582.4066,19787.1697,1796.7335,1417.8613,6885.5337,1840.3375,1131.1779,878.7891,1196.6992,2917.8994
730,788.4867,351.6303,582.8895,19713.238100000002,1806.4094,1396.2368,6844.031,1839.5692,1120.3884,880.5814,1207.4592,2895.5562
731,768.6876,355.646,570.329,19595.6084,1779.8154,1395.9373,6828.767,1831.6322,1116.5566,873.0757,1198.7119,2876.4497
732,762.1356,356.0687,577.254,19379.2265,1748.6621,1398.9268,6751.89,1758.9409,1113.8337,868.8827,1168.6042,2874.0278
733,768.1003,349.6393,570.5396,19314.5209,1750.367,1382.1235,6752.087,1754.0581,1105.4199,866.8834,1177.3414,2837.9614
734,754.1787,363.8861,573.2892,19212.6242,1731.2122,1380.4231,6703.042,1779.4465,1097.4637,863.8818,1154.4777,2811.3232
735,757.4456,356.6641,583.7235,19136.212799999998,1758.7335,1370.4595,6644.997,1745.4126,1099.2422,875.7763,1157.7097,2786.0488
736,748.9171,356.3154,572.3258,19072.5426,1751.1084,1370.102,6643.1357,1785.3833,1081.05,853.6981,1142.4502,2768.0566
737,741.8385,340.954,557.3262,18919.724500000004,1737.0594,1363.8228,6624.962,1734.4877,1083.4154,852.7504,1130.2988,2752.8093
738,733.7382,339.0163,558.2447,18748.2662,1720.8464,1326.4733,6541.5674,1761.8895,1072.5845,841.7556,1132.9203,2719.23
739,727.6841,338.3434,556.3199,18700.471400000002,1719.4825,1349.9471,6503.117,1766.0372,1066.9323,833.5244,1113.3789,2725.7046
740,726.8987,340.0514,561.42,18547.3096,1725.8939,1328.1013,6466.6445,1728.9285,1063.2196,828.9689,1091.7404,2685.4424
741,725.4388,330.3553,561.528,18439.9639,1722.4326,1318.2723,6449.699,1663.9176,1059.361,823.3333,1117.989,2667.637
742,713.9526,337.4,562.8267,18298.648800000003,1692.4045,1311.2394,6426.1084,1666.8416,1052.421,817.6672,1048.6204,2669.167
743,732.0369,314.8545,554.2384,18217.1973,1686.6322,1295.3081,6356.1,1686.3798,1041.3818,808.3504,1096.8434,2645.0718
744,723.1207,334.6182,567.0012,18183.2275,1701.4932,1284.7412,6333.89,1697.5111,1032.1871,806.5685,1078.4298,2623.6665
745,712.5844,321.2043,555.2933,18059.733,1655.7993,1306.3302,6329.3184,1674.1229,1034.7571,806.9962,1058.7981,2604.5288
746,720.036,317.5083,556.0188,18026.7154,1654.2017,1288.2335,6305.3936,1684.743,1030.7012,808.4328,1068.9333,2592.5132
747,708.7119,317.3745,550.9918,17912.046199999997,1650.9658,1292.9885,6275.6836,1649.0482,1027.726,802.8452,1057.6282,2578.0825
748,703.2402,303.2665,550.713,17889.828299999997,1650.5573,1303.522,6271.169,1661.5028,1026.7662,793.9805,1059.865,2565.2458
749,701.9761,309.6714,552.1356,17830.8235,1643.2301,1296.1401,6253.4697,1663.0508,1017.9041,793.6776,1041.4318,2558.1362
750,701.9761,309.6714,552.1356,17830.8235,1643.2301,1296.1401,6253.4697,1663.0508,1017.9041,793.6776,1041.4318,2558.1362
751,694.2282,307.1689,547.9865,17667.185100000002,1644.0665,1282.2847,6194.3066,1644.3767,1010.7933,782.8131,1032.112,2527.0486
752,697.5018,302.2745,562.3865,17590.0875,1634.5371,1272.5057,6181.536,1594.1439,1010.0797,774.4424,1037.2075,2523.4724
753,696.1724,314.7561,562.1082,17572.298600000002,1629.4779,1276.1611,6179.365,1612.687,1002.8069,782.157,1016.1068,2500.5002
754,678.7923,314.655,554.2027,17472.2578,1628.7335,1269.0466,6146.8926,1614.2932,1004.6079,773.9932,987.3604,2499.6804
755,684.514,308.2114,556.42,17457.079800000003,1605.4878,1267.8075,6129.6323,1659.0896,993.0487,771.5769,1005.0685,2476.2231
756,679.8994,320.7915,558.9563,17432.809299999997,1645.7478,1240.3754,6120.9688,1617.2974,993.1937,766.1525,1028.8276,2460.5989
757,684.2804,309.1696,552.7883,17330.4437,1621.276,1268.8553,6080.96,1610.7765,994.5261,761.1942,996.7255,2449.8918
758,668.1326,298.2462,553.8043,17315.6452,1642.7571,1264.7189,6086.289,1608.4757,985.3998,758.6465,989.0254,2460.1497
759,691.3243,291.4104,549.3987,17245.4698,1605.0073,1244.31,6058.144,1607.157,987.891,757.1768,1008.2001,2445.4502
760,673.6959,290.4789,547.3716,17218.303799999998,1602.2438,1250.8912,6045.0186,1625.6085,983.3427,760.9718,1001.9601,2436.7207
761,668.5923,298.0301,545.8079,17137.5593,1588.5018,1255.1868,6012.2104,1608.8895,980.922,755.967,992.3114,2431.1401
762,660.8225,295.181,548.9642,17084.1112,1597.612,1249.9546,6011.4062,1581.3671,977.5931,772.5139,963.3231,2425.3735
763,659.4155,287.1798,550.0936,17045.464,1584.1077,1245.9504,5984.393,1564.9385,972.4651,762.1214,1008.304,2426.495
764,670.1411,289.2069,550.1342,17080.741199999997,1595.1299,1243.9443,5989.3213,1613.8605,974.954,762.5607,989.6083,2401.88
765,670.1411,289.2069,550.1342,17080.741199999997,1595.1299,1243.9443,5989.3213,1613.8605,974.954,762.5607,989.6083,2401.88
766,644.3689,291.5298,552.723,16963.6211,1579.8625,1251.2263,5956.71,1577.9448,970.2905,767.1238,970.9753,2400.8662
767,647.0558,291.2579,552.6222,16921.1058,1589.7921,1229.0719,5953.749,1552.183,967.215,768.0143,987.3577,2382.7869
768,646.8923,285.4633,537.7997,16892.2227,1570.9175,1232.8251,5931.0645,1596.7998,965.3702,752.3381,992.5085,2380.2437
769,654.287,281.101,544.1635,16885.112,1590.4436,1230.4441,5916.6006,1605.0571,964.1211,751.2423,971.9149,2375.7368
770,643.7473,284.8783,540.4175,16811.0669,1546.8684,1229.8422,5898.697,1603.1664,956.3798,750.2911,986.898,2369.8809
771,642.0596,286.1964,548.6201,16806.922300000002,1568.2081,1228.2678,5886.6826,1606.3159,957.3239,740.1222,964.6657,2378.46
772,633.9976,294.2772,539.191,16723.0871,1563.8818,1229.7776,5866.6455,1566.5056,959.1465,743.946,951.6294,2374.0889
773,653.3925,283.7702,544.198,16722.622300000003,1582.2194,1231.2578,5881.299,1523.3502,955.6296,749.2637,957.3713,2360.8706
774,644.5202,281.3593,537.2029,16699.1838,1563.3586,1225.4155,5879.839,1573.2106,948.4616,748.0886,941.6909,2356.0366
775,640.9146,279.5349,547.2622,16709.4976,1576.8224,1224.605,5856.124,1573.708,952.8049,742.6032,958.5486,2356.5698
776,645.5085,276.1817,545.5046,16670.1549,1572.8956,1227.5062,5843.294,1564.6406,954.5687,731.2529,954.6937,2354.1084
777,645.5085,276.1817,545.5046,16670.1549,1572.8956,1227.5062,5843.294,1564.6406,954.5687,731.2529,954.6937,2354.1084
778,644.9373,265.1165,547.0032,16639.5811,1568.9457,1231.9231,5854.3247,1549.1146,953.3085,731.0748,937.7133,2356.1194
779,633.2062,275.6843,550.3625,16629.7821,1578.5026,1214.2424,5829.2812,1565.2771,944.8573,731.085,960.1534,2347.1301
780,633.3498,275.4351,547.7245,16652.4206,1554.0574,1242.5801,5836.54,1565.889,941.8602,733.9641,966.1508,2354.8696
781,638.9962,267.536,545.4125,16611.0307,1561.958,1220.9597,5830.6157,1579.6025,943.5813,731.6816,936.2045,2354.4827
782,637.2735,272.1281,542.7043,16636.9397,1560.5781,1222.1912,5837.0786,1566.9021,944.3965,743.7354,966.3547,2343.5972
783,632.2638,282.8284,534.9651,16612.7655,1557.5925,1222.9358,5846.408,1538.6002,940.3104,743.7498,950.2443,2362.8672
784,630.3002,275.3045,546.8262,16580.191499999997,1551.2299,1215.6215,5835.505,1529.5898,945.3934,733.8652,940.2072,2376.3486
785,637.5855,273.2524,539.8634,16586.1136,1559.4935,1225.5457,5828.1494,1550.004,941.3986,729.6849,937.5136,2363.6226
786,628.9615,278.157,539.5566,16638.0613,1575.088,1209.6188,5842.1934,1547.2289,942.6398,739.2543,967.2068,2368.1562
787,633.7929,271.9175,532.73,16635.153299999998,1592.4556,1212.9436,5841.58,1549.2654,949.5519,732.6001,962.9262,2355.3901
788,639.9524,282.8891,537.7753,16631.194499999998,1571.0924,1219.23,5850.0264,1561.6868,947.1677,725.5748,941.7078,2354.0918
789,634.4283,277.5907,530.0716,16666.129399999998,1575.1394,1230.96,5870.4487,1559.1819,948.3389,727.9296,942.5149,2369.5254
