,btc_usd,btc_aud,btc_eur
571,2.2817351078829233,2.2191585818709427,2.238389294980152
572,3.213607691845027,3.366873492788727,3.0817413162003504
573,-0.5382077811245836,-0.820914418418397,-0.6543789087263576
574,0.059671211642125854,-0.2204134335170238,-0.02417648836672015
575,2.0641870994768396,1.9769774261058046,1.6736405580286373
576,-1.6116672448242753,-1.1670337663654209,-1.4343774871431378
577,1.0812830967679474,0.4202890716660477,0.43052931852253096
578,-1.120624521327045,-0.9186383001924696,-0.765513649173954
579,-3.7247660891680425,-2.651652596427084,-3.500111453291538
580,-2.253410718318264,-2.2672732862902194,-2.259996634275012
581,4.7578243285097415,3.4847868995748286,4.419047490970115
582,-1.8333256330079166,-2.108173463562707,-1.8949166749953292
583,0.8900405061467609,0.5323646510332765,0.5775061520525924
584,6.443943434183893,5.775129992456641,5.948115584687912
585,0.8639139764891297,1.368648828665755,1.2427111818196863
586,-0.7264231832468795,-0.7307498284517351,-0.7406611336227797
587,0.9422851109466137,0.59086034091888,0.8600712478000787
588,3.6625414295285736,4.15723615515526,4.027698815878466
589,4.44748611767136,4.43288469071922,4.745642923118794
590,-4.819004360557301,-4.556731368689725,-4.86457302803683
591,-1.5853912483671593,-2.169803399261582,-1.618855251770583
592,-0.8818601941311499,-0.8692413312746794,-0.8819498813736573
593,-0.07842522159262444,0.13975046800260316,0.0238467133276572
594,0.29406287276106013,0.9156586009394232,0.2384358618837723
595,-4.08540626760805,-4.1037177530743065,-3.7021598384326353
596,-5.070994775684085,-4.871660375050851,-4.701150364095156
597,-2.4737057823713258,-2.819815760729398,-2.7897375058819307
598,-3.15673748545305,-3.3935617799324973,-3.4995027809873136
599,1.2122538473213353,1.2424999435897917,1.1115139479516074
600,4.9134306559863035,5.298648546760887,5.0346387586942
601,-1.8397085394117312,-2.1129579087464663,-2.116759263421045
602,-1.46627592252662,-1.2542332009179518,-1.2529216394614195
603,5.497344277529919,4.773353456230325,5.3141092896185
604,3.18960695694841,2.9309532542047236,2.945439694560264
605,-1.239194092424441,-1.3241011678401264,-1.0765937616524752
606,-1.6940809724765131,-1.8566920339490025,-1.8208831520187232
607,-2.9616780785472656,-2.987294499145719,-2.8818463748884824
608,-2.4747832347838994,-2.57214696389201,-2.673122279536983
609,-1.6069359592565888,-2.185243407937378,-1.810217358302907
610,2.122195582227505,2.3422711864732264,2.4610942570725456
611,2.95217691284779,2.9799770860863646,2.969066446987199
612,1.5316945889881026,1.338875855819424,1.5051068958528049
613,5.440113608339743,5.059058882128738,4.9532166137669265
